school_group,tj_pathway,division,school_id,school,class_year,nmsf_count,grade11_enrollment,nmsf_per_100_juniors,rate_status,row_coverage_status,nmsf_status,enrollment_status,denominator_gap_flag,nmsf_missingness_flag,rate_missingness_note
Base public schools,FCPS Region 1,FCPS,oakton_high_school,Oakton High School,2023,11,674,1.632047,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 1,FCPS,oakton_high_school,Oakton High School,2024,14,690,2.028986,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 1,FCPS,oakton_high_school,Oakton High School,2025,11,623,1.765650,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 1,FCPS,oakton_high_school,Oakton High School,2026,25,712,3.511236,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 1,FCPS,south_lakes_high_school,South Lakes High School,2019,5,646,0.773994,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 1,FCPS,south_lakes_high_school,South Lakes High School,2020,0,625,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 1,FCPS,south_lakes_high_school,South Lakes High School,2021,3,634,0.473186,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 1,FCPS,south_lakes_high_school,South Lakes High School,2022,3,626,0.479233,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 1,FCPS,south_lakes_high_school,South Lakes High School,2023,0,637,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 1,FCPS,south_lakes_high_school,South Lakes High School,2024,0,622,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 1,FCPS,south_lakes_high_school,South Lakes High School,2025,3,612,0.490196,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 1,FCPS,south_lakes_high_school,South Lakes High School,2026,1,591,0.169205,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,annandale_high_school,Annandale High School,2019,0,596,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,annandale_high_school,Annandale High School,2020,2,541,0.369686,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,annandale_high_school,Annandale High School,2021,0,568,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,annandale_high_school,Annandale High School,2022,0,601,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,annandale_high_school,Annandale High School,2023,0,511,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,annandale_high_school,Annandale High School,2024,1,562,0.177936,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,annandale_high_school,Annandale High School,2025,0,569,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,annandale_high_school,Annandale High School,2026,0,514,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,falls_church_high_school,Falls Church High School,2019,1,606,0.165017,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,falls_church_high_school,Falls Church High School,2020,1,588,0.170068,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,falls_church_high_school,Falls Church High School,2021,1,551,0.181488,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,falls_church_high_school,Falls Church High School,2022,0,487,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,falls_church_high_school,Falls Church High School,2023,0,509,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,falls_church_high_school,Falls Church High School,2024,0,543,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,falls_church_high_school,Falls Church High School,2025,0,620,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,falls_church_high_school,Falls Church High School,2026,1,574,0.174216,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,justice_high_school,Justice High School,2019,0,582,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,justice_high_school,Justice High School,2020,0,614,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,justice_high_school,Justice High School,2021,0,589,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,justice_high_school,Justice High School,2022,0,563,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,justice_high_school,Justice High School,2023,0,543,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,justice_high_school,Justice High School,2024,0,582,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,justice_high_school,Justice High School,2025,0,607,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,justice_high_school,Justice High School,2026,1,625,0.160000,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,marshall_high_school,Marshall High School,2019,4,636,0.628931,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,marshall_high_school,Marshall High School,2020,3,569,0.527241,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,marshall_high_school,Marshall High School,2021,6,577,1.039861,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,marshall_high_school,Marshall High School,2022,4,519,0.770713,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,marshall_high_school,Marshall High School,2023,7,508,1.377953,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,marshall_high_school,Marshall High School,2024,6,516,1.162791,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,marshall_high_school,Marshall High School,2025,5,557,0.897666,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,marshall_high_school,Marshall High School,2026,15,567,2.645503,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,mclean_high_school,McLean High School,2019,10,547,1.828154,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,mclean_high_school,McLean High School,2020,7,555,1.261261,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,mclean_high_school,McLean High School,2021,11,582,1.890034,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,mclean_high_school,McLean High School,2022,13,560,2.321429,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,mclean_high_school,McLean High School,2023,23,602,3.820598,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,mclean_high_school,McLean High School,2024,15,583,2.572899,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,mclean_high_school,McLean High School,2025,16,626,2.555911,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 2,FCPS,mclean_high_school,McLean High School,2026,20,637,3.139717,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,edison_high_school,Edison High School,2019,2,538,0.371747,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,edison_high_school,Edison High School,2020,1,573,0.174520,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,edison_high_school,Edison High School,2021,0,530,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,edison_high_school,Edison High School,2022,0,521,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,edison_high_school,Edison High School,2023,1,535,0.186916,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,edison_high_school,Edison High School,2024,0,516,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,edison_high_school,Edison High School,2025,2,621,0.322061,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,edison_high_school,Edison High School,2026,2,582,0.343643,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,hayfield_secondary_school_hs,Hayfield Secondary School (HS),2019,1,563,0.177620,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,hayfield_secondary_school_hs,Hayfield Secondary School (HS),2020,0,502,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,hayfield_secondary_school_hs,Hayfield Secondary School (HS),2021,0,543,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,hayfield_secondary_school_hs,Hayfield Secondary School (HS),2022,1,501,0.199601,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,hayfield_secondary_school_hs,Hayfield Secondary School (HS),2023,0,509,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,hayfield_secondary_school_hs,Hayfield Secondary School (HS),2024,0,548,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,hayfield_secondary_school_hs,Hayfield Secondary School (HS),2025,1,540,0.185185,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,hayfield_secondary_school_hs,Hayfield Secondary School (HS),2026,0,577,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,lewis_high_school,Lewis High School,2019,0,485,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,lewis_high_school,Lewis High School,2020,0,470,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,lewis_high_school,Lewis High School,2021,0,410,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,lewis_high_school,Lewis High School,2022,0,436,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,lewis_high_school,Lewis High School,2023,1,423,0.236407,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,lewis_high_school,Lewis High School,2024,0,402,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,lewis_high_school,Lewis High School,2025,0,443,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,lewis_high_school,Lewis High School,2026,0,450,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,mount_vernon_high_school,Mount Vernon High School,2019,0,562,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,mount_vernon_high_school,Mount Vernon High School,2020,0,495,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,mount_vernon_high_school,Mount Vernon High School,2021,0,473,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,mount_vernon_high_school,Mount Vernon High School,2022,0,476,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,mount_vernon_high_school,Mount Vernon High School,2023,0,449,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,mount_vernon_high_school,Mount Vernon High School,2024,0,469,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,mount_vernon_high_school,Mount Vernon High School,2025,0,498,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,mount_vernon_high_school,Mount Vernon High School,2026,0,442,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,west_potomac_high_school,West Potomac High School,2019,0,636,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,west_potomac_high_school,West Potomac High School,2020,0,693,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,west_potomac_high_school,West Potomac High School,2021,1,620,0.161290,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,west_potomac_high_school,West Potomac High School,2022,4,649,0.616333,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,west_potomac_high_school,West Potomac High School,2023,2,709,0.282087,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,west_potomac_high_school,West Potomac High School,2024,1,645,0.155039,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,west_potomac_high_school,West Potomac High School,2025,1,645,0.155039,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 3,FCPS,west_potomac_high_school,West Potomac High School,2026,1,712,0.140449,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,centreville_high_school,Centreville High School,2019,1,685,0.145985,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,centreville_high_school,Centreville High School,2020,6,655,0.916031,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,centreville_high_school,Centreville High School,2021,3,653,0.459418,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,centreville_high_school,Centreville High School,2022,3,632,0.474684,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,centreville_high_school,Centreville High School,2023,3,653,0.459418,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,centreville_high_school,Centreville High School,2024,0,653,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,centreville_high_school,Centreville High School,2025,3,651,0.460829,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,centreville_high_school,Centreville High School,2026,7,625,1.120000,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,lake_braddock_secondary_school_hs,Lake Braddock Secondary School (HS),2019,8,737,1.085482,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,lake_braddock_secondary_school_hs,Lake Braddock Secondary School (HS),2020,5,698,0.716332,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,lake_braddock_secondary_school_hs,Lake Braddock Secondary School (HS),2021,3,702,0.427350,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,lake_braddock_secondary_school_hs,Lake Braddock Secondary School (HS),2022,0,709,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,lake_braddock_secondary_school_hs,Lake Braddock Secondary School (HS),2023,4,722,0.554017,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,lake_braddock_secondary_school_hs,Lake Braddock Secondary School (HS),2024,5,680,0.735294,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,lake_braddock_secondary_school_hs,Lake Braddock Secondary School (HS),2025,9,740,1.216216,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,lake_braddock_secondary_school_hs,Lake Braddock Secondary School (HS),2026,5,791,0.632111,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,robinson_secondary_school_hs,Robinson Secondary School (HS),2019,3,647,0.463679,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,robinson_secondary_school_hs,Robinson Secondary School (HS),2020,3,670,0.447761,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,robinson_secondary_school_hs,Robinson Secondary School (HS),2021,2,657,0.304414,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,robinson_secondary_school_hs,Robinson Secondary School (HS),2022,0,648,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,robinson_secondary_school_hs,Robinson Secondary School (HS),2023,2,640,0.312500,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,robinson_secondary_school_hs,Robinson Secondary School (HS),2024,3,618,0.485437,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,robinson_secondary_school_hs,Robinson Secondary School (HS),2025,4,599,0.667780,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,robinson_secondary_school_hs,Robinson Secondary School (HS),2026,0,690,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,south_county_high_school,South County High School,2019,5,574,0.871080,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,south_county_high_school,South County High School,2020,0,539,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,south_county_high_school,South County High School,2021,1,565,0.176991,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,south_county_high_school,South County High School,2022,1,570,0.175439,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,south_county_high_school,South County High School,2023,0,575,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,south_county_high_school,South County High School,2024,0,565,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,south_county_high_school,South County High School,2025,0,566,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,south_county_high_school,South County High School,2026,0,529,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,west_springfield_high_school,West Springfield High School,2019,1,556,0.179856,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,west_springfield_high_school,West Springfield High School,2020,0,527,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,west_springfield_high_school,West Springfield High School,2021,4,578,0.692042,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,west_springfield_high_school,West Springfield High School,2022,1,665,0.150376,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,west_springfield_high_school,West Springfield High School,2023,2,636,0.314465,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,west_springfield_high_school,West Springfield High School,2024,1,647,0.154560,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,west_springfield_high_school,West Springfield High School,2025,3,659,0.455235,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 4,FCPS,west_springfield_high_school,West Springfield High School,2026,2,727,0.275103,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,chantilly_high_school,Chantilly High School,2019,6,693,0.865801,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,chantilly_high_school,Chantilly High School,2020,11,700,1.571429,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,chantilly_high_school,Chantilly High School,2021,3,700,0.428571,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,chantilly_high_school,Chantilly High School,2022,8,739,1.082544,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,chantilly_high_school,Chantilly High School,2023,10,703,1.422475,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,chantilly_high_school,Chantilly High School,2024,13,728,1.785714,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,chantilly_high_school,Chantilly High School,2025,10,715,1.398601,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,chantilly_high_school,Chantilly High School,2026,17,781,2.176697,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,fairfax_high_school,Fairfax High School,2019,5,609,0.821018,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,fairfax_high_school,Fairfax High School,2020,7,639,1.095462,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,fairfax_high_school,Fairfax High School,2021,3,557,0.538600,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,fairfax_high_school,Fairfax High School,2022,0,604,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,fairfax_high_school,Fairfax High School,2023,2,583,0.343053,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,fairfax_high_school,Fairfax High School,2024,3,624,0.480769,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,fairfax_high_school,Fairfax High School,2025,4,615,0.650407,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,fairfax_high_school,Fairfax High School,2026,5,624,0.801282,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,westfield_high_school,Westfield High School,2019,0,700,0.000000,calculated,compatible,verified_zero,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,westfield_high_school,Westfield High School,2020,1,663,0.150830,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,westfield_high_school,Westfield High School,2021,2,703,0.284495,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,westfield_high_school,Westfield High School,2022,7,666,1.051051,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
Base public schools,FCPS Region 5,FCPS,westfield_high_school,Westfield High School,2023,5,617,0.810373,calculated,compatible,verified_count,reported,false,false,calculated from source-backed count and grade 11 enrollment
