school_group,tj_pathway,division,school_id,school,class_year,nmsf_count,nmsf_status,nmsf_count_available,nmsf_source_id,nmsf_source_title,nmsf_source_url,nmsf_source_date,nmsf_source_hash,count_missingness_note
Base public schools,FCPS Region 5,FCPS,fairfax_high_school,Fairfax High School,2023,2,verified_count,true,fcps_2023_semifinalists,Two Hundred Thirty-Eight FCPS Students Are 2023 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-thirty-eight-fcps-students-are-2023-national-merit-semifinalists,2022-09-14,6dc3b580f3c2ff4eebb2e6f779597cae627025d129d0c59527c239cf4b42b48c,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,fairfax_high_school,Fairfax High School,2024,3,verified_count,true,fcps_2024_semifinalists,264 FCPS Students Named 2024 National Merit Semifinalists,https://www.fcps.edu/news/264-fcps-students-named-2024-national-merit-semifinalists,2023-09-13,3eb4c9eb50b4369dc0125e0b6a7ed7b889954460e07a9b32c86c6b4f24af287a,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,fairfax_high_school,Fairfax High School,2025,4,verified_count,true,fcps_2025_semifinalists,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,3bd8166a9806cc11cef97772210b09161eb5f74a99eac7c22a718dc4b32d3902,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,fairfax_high_school,Fairfax High School,2026,5,verified_count,true,fcps_2026_semifinalists,262 FCPS Students Named 2026 National Merit Semifinalists,https://www.fcps.edu/news/262-fcps-students-named-2026-national-merit-semifinalists-0,2025-09-11,d74b3aef8369eb2eec2204c452ace892ca8de8bbc0ff8f7e9a3254ed723daaa3,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,westfield_high_school,Westfield High School,2019,0,verified_zero,true,fcps_2019_semifinalists,Two Hundred Fifty-Four Students Named 2019 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-fifty-four-students-named-2019-national-merit-semifinalists,2018-09-12,7ca025b24cb855ecdd509b838d06501cd83c5ecc0d742a08e94f72e8c63c89f7,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,westfield_high_school,Westfield High School,2020,1,verified_count,true,fcps_2020_semifinalists,Two Hundred Thirty-Seven Students Named 2020 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-thirty-seven-students-named-2020-national-merit-semifinalists,2019-09-17,8f2a3b99db001969cd396fa754a53ec050f1013dde5b75373f4eb48351bf9bd7,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,westfield_high_school,Westfield High School,2021,2,verified_count,true,fcps_2021_semifinalists,Two Hundred Twelve Students Named 2021 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-twelve-students-named-2021-national-merit-semifinalists,2020-09-09,beeecaa63722d010117caae680e53bcdafbbcca0ad0b54a5c19363843d5fc10c,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,westfield_high_school,Westfield High School,2022,7,verified_count,true,fcps_2022_semifinalists,Students from 16 FCPS High Schools Named National Merit Semifinalists,https://www.fcps.edu/news/students-16-fcps-high-schools-named-national-merit-semifinalists,2021-09-23,6feb7c55aa966f68923068bd3f6c827a27c6d2bc2add7d28401ca67b3563343e,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,westfield_high_school,Westfield High School,2023,5,verified_count,true,fcps_2023_semifinalists,Two Hundred Thirty-Eight FCPS Students Are 2023 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-thirty-eight-fcps-students-are-2023-national-merit-semifinalists,2022-09-14,6dc3b580f3c2ff4eebb2e6f779597cae627025d129d0c59527c239cf4b42b48c,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,westfield_high_school,Westfield High School,2024,5,verified_count,true,fcps_2024_semifinalists,264 FCPS Students Named 2024 National Merit Semifinalists,https://www.fcps.edu/news/264-fcps-students-named-2024-national-merit-semifinalists,2023-09-13,3eb4c9eb50b4369dc0125e0b6a7ed7b889954460e07a9b32c86c6b4f24af287a,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,westfield_high_school,Westfield High School,2025,3,verified_count,true,fcps_2025_semifinalists,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,3bd8166a9806cc11cef97772210b09161eb5f74a99eac7c22a718dc4b32d3902,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,westfield_high_school,Westfield High School,2026,6,verified_count,true,fcps_2026_semifinalists,262 FCPS Students Named 2026 National Merit Semifinalists,https://www.fcps.edu/news/262-fcps-students-named-2026-national-merit-semifinalists-0,2025-09-11,d74b3aef8369eb2eec2204c452ace892ca8de8bbc0ff8f7e9a3254ed723daaa3,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,woodson_high_school,Woodson High School,2019,6,verified_count,true,fcps_2019_semifinalists,Two Hundred Fifty-Four Students Named 2019 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-fifty-four-students-named-2019-national-merit-semifinalists,2018-09-12,7ca025b24cb855ecdd509b838d06501cd83c5ecc0d742a08e94f72e8c63c89f7,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,woodson_high_school,Woodson High School,2020,10,verified_count,true,fcps_2020_semifinalists,Two Hundred Thirty-Seven Students Named 2020 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-thirty-seven-students-named-2020-national-merit-semifinalists,2019-09-17,8f2a3b99db001969cd396fa754a53ec050f1013dde5b75373f4eb48351bf9bd7,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,woodson_high_school,Woodson High School,2021,3,verified_count,true,fcps_2021_semifinalists,Two Hundred Twelve Students Named 2021 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-twelve-students-named-2021-national-merit-semifinalists,2020-09-09,beeecaa63722d010117caae680e53bcdafbbcca0ad0b54a5c19363843d5fc10c,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,woodson_high_school,Woodson High School,2022,5,verified_count,true,fcps_2022_semifinalists,Students from 16 FCPS High Schools Named National Merit Semifinalists,https://www.fcps.edu/news/students-16-fcps-high-schools-named-national-merit-semifinalists,2021-09-23,6feb7c55aa966f68923068bd3f6c827a27c6d2bc2add7d28401ca67b3563343e,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,woodson_high_school,Woodson High School,2023,6,verified_count,true,fcps_2023_semifinalists,Two Hundred Thirty-Eight FCPS Students Are 2023 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-thirty-eight-fcps-students-are-2023-national-merit-semifinalists,2022-09-14,6dc3b580f3c2ff4eebb2e6f779597cae627025d129d0c59527c239cf4b42b48c,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,woodson_high_school,Woodson High School,2024,12,verified_count,true,fcps_2024_semifinalists,264 FCPS Students Named 2024 National Merit Semifinalists,https://www.fcps.edu/news/264-fcps-students-named-2024-national-merit-semifinalists,2023-09-13,3eb4c9eb50b4369dc0125e0b6a7ed7b889954460e07a9b32c86c6b4f24af287a,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,woodson_high_school,Woodson High School,2025,6,verified_count,true,fcps_2025_semifinalists,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,3bd8166a9806cc11cef97772210b09161eb5f74a99eac7c22a718dc4b32d3902,source-backed numeric count
Base public schools,FCPS Region 5,FCPS,woodson_high_school,Woodson High School,2026,8,verified_count,true,fcps_2026_semifinalists,262 FCPS Students Named 2026 National Merit Semifinalists,https://www.fcps.edu/news/262-fcps-students-named-2026-national-merit-semifinalists-0,2025-09-11,d74b3aef8369eb2eec2204c452ace892ca8de8bbc0ff8f7e9a3254ed723daaa3,source-backed numeric count
Private schools,Private/homeschool unallocated,APS,bishop_o_connell_high_school,Bishop O'Connell High School,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,APS,bishop_o_connell_high_school,Bishop O'Connell High School,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,APS,bishop_o_connell_high_school,Bishop O'Connell High School,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,APS,bishop_o_connell_high_school,Bishop O'Connell High School,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,APS,bishop_o_connell_high_school,Bishop O'Connell High School,2023,1,verified_count,true,patch_arlington_2023_semifinalists,Students In Arlington Named 2023 National Merit Semifinalists,https://patch.com/virginia/arlington-va/students-arlington-named-2023-national-merit-scholar-semifinalists,2022-09-14,d3d0d58bd276cfd7969829b947a759d6bfdd8c5f33621ab44b18c1f86c2ac43f,source-backed numeric count
Private schools,Private/homeschool unallocated,APS,bishop_o_connell_high_school,Bishop O'Connell High School,2024,3,verified_count,true,patch_arlington_2024_semifinalists,16 Arlington Seniors Named 2024 National Merit Semifinalists,https://patch.com/virginia/arlington-va/16-arlington-seniors-named-2024-national-merit-semifinalists,2023-09-14,5126006edc21a73a7803e132bf2eca73d34f4233a5d1112b4442bf81f4d88236,source-backed numeric count
Private schools,Private/homeschool unallocated,APS,bishop_o_connell_high_school,Bishop O'Connell High School,2025,1,verified_count,true,patch_arlington_2025_semifinalists,Arlington County Seniors Named National Merit Semifinalists,https://patch.com/virginia/arlington-va/arlington-county-seniors-named-national-merit-semifinalists,2024-09-11,df2b8c4a5176b0183c9f4a1aef2e7b7acb5a8d569a3b7f5f1efdf844a0f224e1,source-backed numeric count
Private schools,Private/homeschool unallocated,APS,bishop_o_connell_high_school,Bishop O'Connell High School,2026,1,verified_count,true,patch_arlington_2026_semifinalists,22 Arlington Seniors Named 2026 National Merit Scholarship Semifinalists,https://patch.com/virginia/arlington-va/22-arlington-seniors-named-2026-national-merit-scholarship-semifinalists,2025-09-10,2f7c531846eea493498843300851d44e572e02121774a25e5526aaeb9c4c380f,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,basis_independent_mclean,BASIS Independent McLean,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,basis_independent_mclean,BASIS Independent McLean,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,basis_independent_mclean,BASIS Independent McLean,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,basis_independent_mclean,BASIS Independent McLean,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,basis_independent_mclean,BASIS Independent McLean,2023,7,verified_count,true,nmsc_virginia_2023_semifinalists,Semifinalists in the 2023 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1lukNgBPkoLPTaAptU7YrhkG8YtauqYqa/view,2022-09-14,a5a1b914b24274d5d25d965097cf8b13fb010cbe8bbd88056c17adf691162299,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,basis_independent_mclean,BASIS Independent McLean,2024,3,verified_count,true,patch_mclean_2024_semifinalists,40 McLean Area Seniors Named 2024 National Merit Semifinalists,https://patch.com/virginia/mclean/40-mclean-area-seniors-named-2024-national-merit-semifinalists,2023-09-14,94bb34ec0b622411c56c376741a29f162f5811220c76fe30a36f92b00ca199e6,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,basis_independent_mclean,BASIS Independent McLean,2025,4,verified_count,true,patch_mclean_2025_semifinalists,Seniors At McLean Schools Named National Merit Semifinalists,https://patch.com/virginia/mclean/seniors-mclean-schools-named-national-merit-semifinalists,2024-09-11,5fbc6a83397083ca2146249837de58e6a29b3b9f91c7996114217470b538dd21,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,basis_independent_mclean,BASIS Independent McLean,2026,9,verified_count,true,patch_mclean_2026_semifinalists,66 McLean Seniors Named 2026 National Merit Scholarship Semifinalists,https://patch.com/virginia/mclean/66-mclean-seniors-named-2026-national-merit-scholarship-semifinalists,2025-09-10,5a20cf65a5bdb3de081d76ce9ac63cad8819a9c0c6d3170c0c372361f792cdbc,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,flint_hill_school,Flint Hill School,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,flint_hill_school,Flint Hill School,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,flint_hill_school,Flint Hill School,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,flint_hill_school,Flint Hill School,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,flint_hill_school,Flint Hill School,2023,2,verified_count,true,patch_vienna_2023_semifinalists,"Vienna, Oakton Seniors Named 2023 National Merit Scholar Semifinalists",https://patch.com/virginia/vienna/vienna-oakton-seniors-named-2023-national-merit-scholar-semifinalists,2022-09-14,959c9c4c4d01e3e1af864bf8e2eab6e66b383dd2811371d804c626d5a6f64642,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,flint_hill_school,Flint Hill School,2024,4,verified_count,true,patch_vienna_2024_semifinalists,Dozens Of Vienna Seniors Named 2024 National Merit Semifinalists,https://patch.com/virginia/vienna/dozens-vienna-seniors-named-2024-national-merit-semifinalists,2023-09-14,eef5a78bdf907c49efd17f65a59858ad994f9ad3b49594c32d09344579da35ad,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,flint_hill_school,Flint Hill School,2025,2,verified_count,true,patch_vienna_2025_semifinalists,Seniors At Vienna Schools Named National Merit Scholarship Semifinalists,https://patch.com/virginia/vienna/seniors-vienna-schools-named-national-merit-semifinalists,2024-09-11,7a0f524d249b04b6e56b242f61d826ce3941e9c4940ac8eb42be18f6885163ea,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,flint_hill_school,Flint Hill School,2026,4,verified_count,true,patch_vienna_2026_semifinalists,"38 Vienna, Oakton Seniors Named National Merit Scholarship Semifinalists For 2026",https://patch.com/virginia/vienna/national-merit-scholarship-semifinalists-vienna-oakton-named-2026,2025-09-10,88cca9f213fe00a4bfd900fa067dc2e4562234321a94bf6e3b6c620bdd421c97,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,2023,2,verified_count,true,nmsc_virginia_2023_semifinalists,Semifinalists in the 2023 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1lukNgBPkoLPTaAptU7YrhkG8YtauqYqa/view,2022-09-14,a5a1b914b24274d5d25d965097cf8b13fb010cbe8bbd88056c17adf691162299,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,2024,3,verified_count,true,nmsc_virginia_2024_semifinalists,Semifinalists in the 2024 National Merit Scholarship Program - Virginia list,https://web.archive.org/web/20230915001040if_/https%3A//litter.catbox.moe/5lujlt.pdf,2023-09-13,51f0d3110d1e143f3a88232cd089a1ef8ca0614c20066ac7a5b6b40af1311a82,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,2025,2,verified_count,true,patch_vienna_2025_semifinalists,Seniors At Vienna Schools Named National Merit Scholarship Semifinalists,https://patch.com/virginia/vienna/seniors-vienna-schools-named-national-merit-semifinalists,2024-09-11,7a0f524d249b04b6e56b242f61d826ce3941e9c4940ac8eb42be18f6885163ea,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,ideaventions_academy_for_mathematics_science,Ideaventions Academy for Mathematics & Science,2026,0,verified_zero,true,nmsc_virginia_2026_semifinalists,Semifinalists in the 2026 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1xCdjpoXII9oTmu_hWYFqeWl5XWmTblSu/view,2025-09-10,1172227af16ae45b55c4a9df0a8d42b7d19fa8b614ba9f2744e002561eafe4ba,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,immanuel_christian_high_school,Immanuel Christian High School,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,immanuel_christian_high_school,Immanuel Christian High School,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,immanuel_christian_high_school,Immanuel Christian High School,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,immanuel_christian_high_school,Immanuel Christian High School,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,immanuel_christian_high_school,Immanuel Christian High School,2023,1,verified_count,true,nmsc_virginia_2023_semifinalists,Semifinalists in the 2023 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1lukNgBPkoLPTaAptU7YrhkG8YtauqYqa/view,2022-09-14,a5a1b914b24274d5d25d965097cf8b13fb010cbe8bbd88056c17adf691162299,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,immanuel_christian_high_school,Immanuel Christian High School,2024,0,verified_zero,true,nmsc_virginia_2024_semifinalists,Semifinalists in the 2024 National Merit Scholarship Program - Virginia list,https://web.archive.org/web/20230915001040if_/https%3A//litter.catbox.moe/5lujlt.pdf,2023-09-13,51f0d3110d1e143f3a88232cd089a1ef8ca0614c20066ac7a5b6b40af1311a82,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,immanuel_christian_high_school,Immanuel Christian High School,2025,2,verified_count,true,patch_vienna_2025_semifinalists,Seniors At Vienna Schools Named National Merit Scholarship Semifinalists,https://patch.com/virginia/vienna/seniors-vienna-schools-named-national-merit-semifinalists,2024-09-11,7a0f524d249b04b6e56b242f61d826ce3941e9c4940ac8eb42be18f6885163ea,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,immanuel_christian_high_school,Immanuel Christian High School,2026,1,verified_count,true,nmsc_virginia_2026_semifinalists,Semifinalists in the 2026 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1xCdjpoXII9oTmu_hWYFqeWl5XWmTblSu/view,2025-09-10,1172227af16ae45b55c4a9df0a8d42b7d19fa8b614ba9f2744e002561eafe4ba,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,new_school_of_northern_virginia,New School of Northern Virginia,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,new_school_of_northern_virginia,New School of Northern Virginia,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,new_school_of_northern_virginia,New School of Northern Virginia,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,new_school_of_northern_virginia,New School of Northern Virginia,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,new_school_of_northern_virginia,New School of Northern Virginia,2023,0,verified_zero,true,nmsc_virginia_2023_semifinalists,Semifinalists in the 2023 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1lukNgBPkoLPTaAptU7YrhkG8YtauqYqa/view,2022-09-14,a5a1b914b24274d5d25d965097cf8b13fb010cbe8bbd88056c17adf691162299,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,new_school_of_northern_virginia,New School of Northern Virginia,2024,0,verified_zero,true,nmsc_virginia_2024_semifinalists,Semifinalists in the 2024 National Merit Scholarship Program - Virginia list,https://web.archive.org/web/20230915001040if_/https%3A//litter.catbox.moe/5lujlt.pdf,2023-09-13,51f0d3110d1e143f3a88232cd089a1ef8ca0614c20066ac7a5b6b40af1311a82,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,new_school_of_northern_virginia,New School of Northern Virginia,2025,2,verified_count,true,patch_fairfax_city_2025_semifinalists,Seniors At Fairfax Schools Named National Merit Semifinalists,https://patch.com/virginia/fairfaxcity/seniors-fairfax-schools-named-national-merit-semifinalists,2024-09-11,ae490fbab6bbcf3a0e1d5123890be1fcb18e89ec9e91293e924ad37a2926315f,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,new_school_of_northern_virginia,New School of Northern Virginia,2026,1,verified_count,true,patch_fairfax_city_2026_semifinalists,15 Fairfax Seniors Named 2026 National Merit Scholarship Semifinalists,https://patch.com/virginia/fairfaxcity/15-fairfax-seniors-named-2026-national-merit-scholarship-semifinalists,2025-09-10,7edf6aee0d013faa8abffc40e3852647e200e99468f1145c833d92f49419cda7,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,oakcrest_school,Oakcrest School,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,oakcrest_school,Oakcrest School,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,oakcrest_school,Oakcrest School,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,oakcrest_school,Oakcrest School,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,oakcrest_school,Oakcrest School,2023,0,verified_zero,true,nmsc_virginia_2023_semifinalists,Semifinalists in the 2023 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1lukNgBPkoLPTaAptU7YrhkG8YtauqYqa/view,2022-09-14,a5a1b914b24274d5d25d965097cf8b13fb010cbe8bbd88056c17adf691162299,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,oakcrest_school,Oakcrest School,2024,0,verified_zero,true,nmsc_virginia_2024_semifinalists,Semifinalists in the 2024 National Merit Scholarship Program - Virginia list,https://web.archive.org/web/20230915001040if_/https%3A//litter.catbox.moe/5lujlt.pdf,2023-09-13,51f0d3110d1e143f3a88232cd089a1ef8ca0614c20066ac7a5b6b40af1311a82,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,oakcrest_school,Oakcrest School,2025,1,verified_count,true,patch_vienna_2025_semifinalists,Seniors At Vienna Schools Named National Merit Scholarship Semifinalists,https://patch.com/virginia/vienna/seniors-vienna-schools-named-national-merit-semifinalists,2024-09-11,7a0f524d249b04b6e56b242f61d826ce3941e9c4940ac8eb42be18f6885163ea,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,oakcrest_school,Oakcrest School,2026,1,verified_count,true,patch_vienna_2026_semifinalists,"38 Vienna, Oakton Seniors Named National Merit Scholarship Semifinalists For 2026",https://patch.com/virginia/vienna/national-merit-scholarship-semifinalists-vienna-oakton-named-2026,2025-09-10,88cca9f213fe00a4bfd900fa067dc2e4562234321a94bf6e3b6c620bdd421c97,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,pinnacle_academy,Pinnacle Academy,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,pinnacle_academy,Pinnacle Academy,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,pinnacle_academy,Pinnacle Academy,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,pinnacle_academy,Pinnacle Academy,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,pinnacle_academy,Pinnacle Academy,2023,0,verified_zero,true,nmsc_virginia_2023_semifinalists,Semifinalists in the 2023 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1lukNgBPkoLPTaAptU7YrhkG8YtauqYqa/view,2022-09-14,a5a1b914b24274d5d25d965097cf8b13fb010cbe8bbd88056c17adf691162299,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,pinnacle_academy,Pinnacle Academy,2024,0,verified_zero,true,nmsc_virginia_2024_semifinalists,Semifinalists in the 2024 National Merit Scholarship Program - Virginia list,https://web.archive.org/web/20230915001040if_/https%3A//litter.catbox.moe/5lujlt.pdf,2023-09-13,51f0d3110d1e143f3a88232cd089a1ef8ca0614c20066ac7a5b6b40af1311a82,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,pinnacle_academy,Pinnacle Academy,2025,1,verified_count,true,patch_vienna_2025_semifinalists,Seniors At Vienna Schools Named National Merit Scholarship Semifinalists,https://patch.com/virginia/vienna/seniors-vienna-schools-named-national-merit-semifinalists,2024-09-11,7a0f524d249b04b6e56b242f61d826ce3941e9c4940ac8eb42be18f6885163ea,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,pinnacle_academy,Pinnacle Academy,2026,0,verified_zero,true,nmsc_virginia_2026_semifinalists,Semifinalists in the 2026 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1xCdjpoXII9oTmu_hWYFqeWl5XWmTblSu/view,2025-09-10,1172227af16ae45b55c4a9df0a8d42b7d19fa8b614ba9f2744e002561eafe4ba,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,potomac_school,Potomac School,2019,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,potomac_school,Potomac School,2020,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,potomac_school,Potomac School,2021,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,potomac_school,Potomac School,2022,,missing_source,false,,,,,,missing NMSF source; not treated as zero
Private schools,Private/homeschool unallocated,FCPS,potomac_school,Potomac School,2023,9,verified_count,true,patch_mclean_2023_semifinalists,Students In McLean Named 2023 National Merit Scholar Semifinalists,https://patch.com/virginia/mclean/seniors-mclean-named-2023-national-merit-scholar-semifinalists,2022-09-14,e65f3bfe3cae8f5e5567d5b40867f3b665fce5a26dbe543fcbef948ad5f7975a,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,potomac_school,Potomac School,2024,7,verified_count,true,patch_mclean_2024_semifinalists,40 McLean Area Seniors Named 2024 National Merit Semifinalists,https://patch.com/virginia/mclean/40-mclean-area-seniors-named-2024-national-merit-semifinalists,2023-09-14,94bb34ec0b622411c56c376741a29f162f5811220c76fe30a36f92b00ca199e6,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,potomac_school,Potomac School,2025,9,verified_count,true,patch_mclean_2025_semifinalists,Seniors At McLean Schools Named National Merit Semifinalists,https://patch.com/virginia/mclean/seniors-mclean-schools-named-national-merit-semifinalists,2024-09-11,5fbc6a83397083ca2146249837de58e6a29b3b9f91c7996114217470b538dd21,source-backed numeric count
Private schools,Private/homeschool unallocated,FCPS,potomac_school,Potomac School,2026,9,verified_count,true,patch_mclean_2026_semifinalists,66 McLean Seniors Named 2026 National Merit Scholarship Semifinalists,https://patch.com/virginia/mclean/66-mclean-seniors-named-2026-national-merit-scholarship-semifinalists,2025-09-10,5a20cf65a5bdb3de081d76ce9ac63cad8819a9c0c6d3170c0c372361f792cdbc,source-backed numeric count
