school_id,school,sector,analytical_unit_type,division,district_name,tj_pathway,pathway_status,pathway_assignment_method,pathway_bucket_interpretation,class_year,qualifying_psat_year,grade11_school_year,nmsf_count,nmsf_status,nmsf_count_available,nmsf_source_id,nmsf_source_title,nmsf_source_url,nmsf_source_date,nmsf_source_hash,nmsf_source_scope,source_completeness,observation_basis,grade11_enrollment,enrollment_status,grade11_enrollment_available,enrollment_source_title,enrollment_source_url,enrollment_source_date,enrollment_source_hash,enrollment_source_file,enrollment_source_rows,enrollment_source_variable,nmsf_per_100_juniors,rate_status,rate_input_compatible,row_coverage_status,denominator_gap_flag,nmsf_missingness_flag,school_history_event_types,row_history_flags,has_school_opening_flag,has_school_rename_flag,has_school_relocation_flag,pathway_operating_school_rows,pathway_compatible_school_rows,pathway_missing_nmsf_school_rows,pathway_missing_enrollment_school_rows,pathway_incompatible_school_rows,pathway_nmsf_count_covered,pathway_grade11_enrollment_covered,pathway_nmsf_per_100_juniors_covered,pathway_coverage_status,pathway_has_complete_compatible_coverage,va_nmsf_selection_index_cutoff,va_nmsf_selection_index_cutoff_status,va_nmsf_selection_index_cutoff_source_title,va_nmsf_selection_index_cutoff_source_url,va_nmsf_selection_index_cutoff_source_date,va_nmsf_selection_index_cutoff_source_hash,statewide_nmsf_semifinalist_total,statewide_nmsf_semifinalist_total_status,statewide_nmsf_semifinalist_total_source_title,statewide_nmsf_semifinalist_total_source_url,statewide_nmsf_semifinalist_total_source_date,statewide_nmsf_semifinalist_total_source_hash,virginia_location_nmsf_semifinalist_total,virginia_location_nmsf_semifinalist_total_status,virginia_location_nmsf_semifinalist_total_source_title,virginia_location_nmsf_semifinalist_total_source_url,virginia_location_nmsf_semifinalist_total_source_date,virginia_location_nmsf_semifinalist_total_source_hash,nmsc_guide_virginia_school_count,known_boarding_location_count,unresolved_location_difference,state_selection_unit_reconciliation_status,state_selection_unit_reconciliation_notes,denominator_type,admissions_seat_allocation_input,admissions_seat_allocation_input_status,nces_school_id,pss_ppin,pss_imputation_flag,notes
edison_high_school,Edison High School,public,public_high_school,FCPS,Fairfax County Public Schools,FCPS Region 3,assigned,base_school_region,analytical_geography_not_observed_admissions_pathway,2025,Fall 2023,2023-24,2,verified_count,true,fcps_2025_semifinalists,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,3bd8166a9806cc11cef97772210b09161eb5f74a99eac7c22a718dc4b32d3902,FCPS high schools,complete named FCPS list only,manual_transcription,621,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_018,,0.322061,calculated,true,compatible,false,false,,,false,false,false,5,5,0,0,0,4,2747,0.145613,complete_compatible_coverage,true,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510126000461,,,
edison_high_school,Edison High School,public,public_high_school,FCPS,Fairfax County Public Schools,FCPS Region 3,assigned,base_school_region,analytical_geography_not_observed_admissions_pathway,2026,Fall 2024,2024-25,2,verified_count,true,fcps_2026_semifinalists,262 FCPS Students Named 2026 National Merit Semifinalists,https://www.fcps.edu/news/262-fcps-students-named-2026-national-merit-semifinalists-0,2025-09-11,d74b3aef8369eb2eec2204c452ace892ca8de8bbc0ff8f7e9a3254ed723daaa3,FCPS high schools,complete named FCPS list only,manual_transcription,582,reported,true,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10234054,GRADE=11 total STUDENT_COUNT,0.343643,calculated,true,compatible,false,false,,,false,false,false,5,5,0,0,0,3,2763,0.108578,complete_compatible_coverage,true,,not_sourced,,,,,489,source_backed_state_selection_unit_total,Guide to the National Merit Scholarship Program - 2026 Program,https://www.nationalmerit.org/s/1758/images/gid2/editor_documents/guide_to_the_national_merit_scholarship_program.pdf?cc=1&gid=2&pgid=61,2025-09-10,f1beb4d304e1c27e33be2441fa186a59f1e4b8732d4b96ebed648b21e6e04423,494,source_backed_location_total,Semifinalists in the 2026 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1xCdjpoXII9oTmu_hWYFqeWl5XWmTblSu/view,2025-09-10,84b7384aa4beb85c315bc2f1ea21aec6d09f0aed4d6f96d2a4017298737863dc,100,5,0,exact_boarding_scope_reconciliation,"The 494-student Virginia-location packet contains four students at The Madeira School and one at Miller School of Albemarle; removing those boarding-school blocks gives 489 and reduces 102 printed school labels to 100. NMSC does not publish its school-to-selection-unit crosswalk, so the assignment is an evidence-backed inference.",grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510126000461,,,
hayfield_secondary_school_hs,Hayfield Secondary School (HS),public,public_high_school,FCPS,Fairfax County Public Schools,FCPS Region 3,assigned,base_school_region,analytical_geography_not_observed_admissions_pathway,2019,Fall 2017,2017-18,1,verified_count,true,fcps_2019_semifinalists,Two Hundred Fifty-Four Students Named 2019 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-fifty-four-students-named-2019-national-merit-semifinalists,2018-09-12,7ca025b24cb855ecdd509b838d06501cd83c5ecc0d742a08e94f72e8c63c89f7,FCPS high schools,complete named FCPS list only,manual_transcription,563,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_026,,0.177620,calculated,true,compatible,false,false,,,false,false,false,5,5,0,0,0,3,2784,0.107759,complete_compatible_coverage,true,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510126000493,,,
hayfield_secondary_school_hs,Hayfield Secondary School (HS),public,public_high_school,FCPS,Fairfax County Public Schools,FCPS Region 3,assigned,base_school_region,analytical_geography_not_observed_admissions_pathway,2020,Fall 2018,2018-19,0,verified_zero,true,fcps_2020_semifinalists,Two Hundred Thirty-Seven Students Named 2020 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-thirty-seven-students-named-2020-national-merit-semifinalists,2019-09-17,8f2a3b99db001969cd396fa754a53ec050f1013dde5b75373f4eb48351bf9bd7,FCPS high schools,complete named FCPS list only,complete_source_zero_inference,502,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_026,,0.000000,calculated,true,compatible,false,false,,,false,false,false,5,5,0,0,0,1,2733,0.036590,complete_compatible_coverage,true,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510126000493,,,
hayfield_secondary_school_hs,Hayfield Secondary School (HS),public,public_high_school,FCPS,Fairfax County Public Schools,FCPS Region 3,assigned,base_school_region,analytical_geography_not_observed_admissions_pathway,2021,Fall 2019,2019-20,0,verified_zero,true,fcps_2021_semifinalists,Two Hundred Twelve Students Named 2021 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-twelve-students-named-2021-national-merit-semifinalists,2020-09-09,beeecaa63722d010117caae680e53bcdafbbcca0ad0b54a5c19363843d5fc10c,FCPS high schools,complete named FCPS list only,complete_source_zero_inference,543,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_026,,0.000000,calculated,true,compatible,false,false,,,false,false,false,5,5,0,0,0,1,2576,0.038820,complete_compatible_coverage,true,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510126000493,,,
hayfield_secondary_school_hs,Hayfield Secondary School (HS),public,public_high_school,FCPS,Fairfax County Public Schools,FCPS Region 3,assigned,base_school_region,analytical_geography_not_observed_admissions_pathway,2022,Fall 2020,2020-21,1,verified_count,true,fcps_2022_semifinalists,Students from 16 FCPS High Schools Named National Merit Semifinalists,https://www.fcps.edu/news/students-16-fcps-high-schools-named-national-merit-semifinalists,2021-09-23,6feb7c55aa966f68923068bd3f6c827a27c6d2bc2add7d28401ca67b3563343e,FCPS high schools,complete named FCPS list only,manual_transcription,501,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_026,,0.199601,calculated,true,compatible,false,false,,,false,false,false,5,5,0,0,0,5,2583,0.193573,complete_compatible_coverage,true,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510126000493,,,
hayfield_secondary_school_hs,Hayfield Secondary School (HS),public,public_high_school,FCPS,Fairfax County Public Schools,FCPS Region 3,assigned,base_school_region,analytical_geography_not_observed_admissions_pathway,2023,Fall 2021,2021-22,0,verified_zero,true,fcps_2023_semifinalists,Two Hundred Thirty-Eight FCPS Students Are 2023 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-thirty-eight-fcps-students-are-2023-national-merit-semifinalists,2022-09-14,6dc3b580f3c2ff4eebb2e6f779597cae627025d129d0c59527c239cf4b42b48c,FCPS high schools,complete named FCPS list only,complete_source_zero_inference,509,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_026,,0.000000,calculated,true,compatible,false,false,,,false,false,false,5,5,0,0,0,4,2625,0.152381,complete_compatible_coverage,true,,not_sourced,,,,,397,source_backed_state_selection_unit_total,Guide to the National Merit Scholarship Program - 2023 Program,https://web.archive.org/web/20230127104949id_/https://www.nationalmerit.org/s/1758/images/gid2/editor_documents/guide_to_the_national_merit_scholarship_program.pdf,2023-01-27,b546bd206187309c099ca6157144563993c881ac94fc4717296c9a59fa0937ba,400,source_backed_location_total,Semifinalists in the 2023 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1lukNgBPkoLPTaAptU7YrhkG8YtauqYqa/view,2022-09-14,1be00a4b986afdf51107ff29e3218305fcf270e31ca2bfc11b5b730d095a52ea,84,3,0,exact_boarding_scope_reconciliation,"The 400-student Virginia-location packet contains one student each at St. Anne's-Belfield, The Madeira School, and Virginia Episcopal School; removing those boarding-school blocks gives 397. NMSC does not publish its school-to-selection-unit crosswalk, so the assignment is an evidence-backed inference.",grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510126000493,,,
hayfield_secondary_school_hs,Hayfield Secondary School (HS),public,public_high_school,FCPS,Fairfax County Public Schools,FCPS Region 3,assigned,base_school_region,analytical_geography_not_observed_admissions_pathway,2024,Fall 2022,2022-23,0,verified_zero,true,fcps_2024_semifinalists,264 FCPS Students Named 2024 National Merit Semifinalists,https://www.fcps.edu/news/264-fcps-students-named-2024-national-merit-semifinalists,2023-09-13,3eb4c9eb50b4369dc0125e0b6a7ed7b889954460e07a9b32c86c6b4f24af287a,FCPS high schools,complete named FCPS list only,complete_source_zero_inference,548,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_026,,0.000000,calculated,true,compatible,false,false,,,false,false,false,5,5,0,0,0,1,2580,0.038760,complete_compatible_coverage,true,,not_sourced,,,,,467,source_backed_state_selection_unit_total,Guide to the National Merit Scholarship Program - 2024 Program,https://web.archive.org/web/20231024130754id_/https://www.nationalmerit.org/s/1758/images/gid2/editor_documents/guide_to_the_national_merit_scholarship_program.pdf,2023-10-24,be3dfdd3e8349eb73a12504a73613e3e68243a0a7cc7044e0789ba8e6abfa032,470,source_backed_location_total,Semifinalists in the 2024 National Merit Scholarship Program - Virginia list,https://web.archive.org/web/20230915001040if_/https%3A//litter.catbox.moe/5lujlt.pdf,2023-09-13,ed46b323666d6e2365a552b57526b80456a6cd2cbee990d748de3299a8e2a774,90,1,2,partial_scope_reconciliation,Removing the one Madeira boarding-school student from the 470-student Virginia-location packet explains one of the three students and the entire one-school difference; two students remain unidentified and must not be assigned to a school or selection unit.,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510126000493,,,
hayfield_secondary_school_hs,Hayfield Secondary School (HS),public,public_high_school,FCPS,Fairfax County Public Schools,FCPS Region 3,assigned,base_school_region,analytical_geography_not_observed_admissions_pathway,2025,Fall 2023,2023-24,1,verified_count,true,fcps_2025_semifinalists,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,3bd8166a9806cc11cef97772210b09161eb5f74a99eac7c22a718dc4b32d3902,FCPS high schools,complete named FCPS list only,manual_transcription,540,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_026,,0.185185,calculated,true,compatible,false,false,,,false,false,false,5,5,0,0,0,4,2747,0.145613,complete_compatible_coverage,true,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510126000493,,,
hayfield_secondary_school_hs,Hayfield Secondary School (HS),public,public_high_school,FCPS,Fairfax County Public Schools,FCPS Region 3,assigned,base_school_region,analytical_geography_not_observed_admissions_pathway,2026,Fall 2024,2024-25,0,verified_zero,true,fcps_2026_semifinalists,262 FCPS Students Named 2026 National Merit Semifinalists,https://www.fcps.edu/news/262-fcps-students-named-2026-national-merit-semifinalists-0,2025-09-11,d74b3aef8369eb2eec2204c452ace892ca8de8bbc0ff8f7e9a3254ed723daaa3,FCPS high schools,complete named FCPS list only,complete_source_zero_inference,577,reported,true,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10237707,GRADE=11 total STUDENT_COUNT,0.000000,calculated,true,compatible,false,false,,,false,false,false,5,5,0,0,0,3,2763,0.108578,complete_compatible_coverage,true,,not_sourced,,,,,489,source_backed_state_selection_unit_total,Guide to the National Merit Scholarship Program - 2026 Program,https://www.nationalmerit.org/s/1758/images/gid2/editor_documents/guide_to_the_national_merit_scholarship_program.pdf?cc=1&gid=2&pgid=61,2025-09-10,f1beb4d304e1c27e33be2441fa186a59f1e4b8732d4b96ebed648b21e6e04423,494,source_backed_location_total,Semifinalists in the 2026 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1xCdjpoXII9oTmu_hWYFqeWl5XWmTblSu/view,2025-09-10,84b7384aa4beb85c315bc2f1ea21aec6d09f0aed4d6f96d2a4017298737863dc,100,5,0,exact_boarding_scope_reconciliation,"The 494-student Virginia-location packet contains four students at The Madeira School and one at Miller School of Albemarle; removing those boarding-school blocks gives 489 and reduces 102 printed school labels to 100. NMSC does not publish its school-to-selection-unit crosswalk, so the assignment is an evidence-backed inference.",grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510126000493,,,
lewis_high_school,Lewis High School,public,public_high_school,FCPS,Fairfax County Public Schools,FCPS Region 3,assigned,base_school_region,analytical_geography_not_observed_admissions_pathway,2019,Fall 2017,2017-18,0,verified_zero,true,fcps_2019_semifinalists,Two Hundred Fifty-Four Students Named 2019 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-fifty-four-students-named-2019-national-merit-semifinalists,2018-09-12,7ca025b24cb855ecdd509b838d06501cd83c5ecc0d742a08e94f72e8c63c89f7,FCPS high schools,complete named FCPS list only,complete_source_zero_inference,485,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_035,,0.000000,calculated,true,compatible,false,false,rename,,false,true,false,5,5,0,0,0,3,2784,0.107759,complete_compatible_coverage,true,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510126000521,,,Renamed from Robert E. Lee HS (2020–21) | Renamed from Robert E. Lee HS (2020–21) | Renamed from Robert E. Lee HS (2020–21) | Seed note: Renamed from Robert E. Lee HS (2020-21).
lewis_high_school,Lewis High School,public,public_high_school,FCPS,Fairfax County Public Schools,FCPS Region 3,assigned,base_school_region,analytical_geography_not_observed_admissions_pathway,2020,Fall 2018,2018-19,0,verified_zero,true,fcps_2020_semifinalists,Two Hundred Thirty-Seven Students Named 2020 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-thirty-seven-students-named-2020-national-merit-semifinalists,2019-09-17,8f2a3b99db001969cd396fa754a53ec050f1013dde5b75373f4eb48351bf9bd7,FCPS high schools,complete named FCPS list only,complete_source_zero_inference,470,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_035,,0.000000,calculated,true,compatible,false,false,rename,,false,true,false,5,5,0,0,0,1,2733,0.036590,complete_compatible_coverage,true,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510126000521,,,Renamed from Robert E. Lee HS (2020–21) | Renamed from Robert E. Lee HS (2020–21) | Renamed from Robert E. Lee HS (2020–21) | Seed note: Renamed from Robert E. Lee HS (2020-21).
lewis_high_school,Lewis High School,public,public_high_school,FCPS,Fairfax County Public Schools,FCPS Region 3,assigned,base_school_region,analytical_geography_not_observed_admissions_pathway,2021,Fall 2019,2019-20,0,verified_zero,true,fcps_2021_semifinalists,Two Hundred Twelve Students Named 2021 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-twelve-students-named-2021-national-merit-semifinalists,2020-09-09,beeecaa63722d010117caae680e53bcdafbbcca0ad0b54a5c19363843d5fc10c,FCPS high schools,complete named FCPS list only,complete_source_zero_inference,410,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_035,,0.000000,calculated,true,compatible,false,false,rename,,false,true,false,5,5,0,0,0,1,2576,0.038820,complete_compatible_coverage,true,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510126000521,,,Renamed from Robert E. Lee HS (2020–21) | Renamed from Robert E. Lee HS (2020–21) | Renamed from Robert E. Lee HS (2020–21) | Seed note: Renamed from Robert E. Lee HS (2020-21).
lewis_high_school,Lewis High School,public,public_high_school,FCPS,Fairfax County Public Schools,FCPS Region 3,assigned,base_school_region,analytical_geography_not_observed_admissions_pathway,2022,Fall 2020,2020-21,0,verified_zero,true,fcps_2022_semifinalists,Students from 16 FCPS High Schools Named National Merit Semifinalists,https://www.fcps.edu/news/students-16-fcps-high-schools-named-national-merit-semifinalists,2021-09-23,6feb7c55aa966f68923068bd3f6c827a27c6d2bc2add7d28401ca67b3563343e,FCPS high schools,complete named FCPS list only,complete_source_zero_inference,436,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_035,,0.000000,calculated,true,compatible,false,false,rename,rename,false,true,false,5,5,0,0,0,5,2583,0.193573,complete_compatible_coverage,true,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510126000521,,,Renamed from Robert E. Lee HS (2020–21) | Renamed from Robert E. Lee HS (2020–21) | Renamed from Robert E. Lee HS (2020–21) | Seed note: Renamed from Robert E. Lee HS (2020-21).
lewis_high_school,Lewis High School,public,public_high_school,FCPS,Fairfax County Public Schools,FCPS Region 3,assigned,base_school_region,analytical_geography_not_observed_admissions_pathway,2023,Fall 2021,2021-22,1,verified_count,true,fcps_2023_semifinalists,Two Hundred Thirty-Eight FCPS Students Are 2023 National Merit Semifinalists,https://www.fcps.edu/news/two-hundred-thirty-eight-fcps-students-are-2023-national-merit-semifinalists,2022-09-14,6dc3b580f3c2ff4eebb2e6f779597cae627025d129d0c59527c239cf4b42b48c,FCPS high schools,complete named FCPS list only,manual_transcription,423,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_035,,0.236407,calculated,true,compatible,false,false,rename,rename,false,true,false,5,5,0,0,0,4,2625,0.152381,complete_compatible_coverage,true,,not_sourced,,,,,397,source_backed_state_selection_unit_total,Guide to the National Merit Scholarship Program - 2023 Program,https://web.archive.org/web/20230127104949id_/https://www.nationalmerit.org/s/1758/images/gid2/editor_documents/guide_to_the_national_merit_scholarship_program.pdf,2023-01-27,b546bd206187309c099ca6157144563993c881ac94fc4717296c9a59fa0937ba,400,source_backed_location_total,Semifinalists in the 2023 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1lukNgBPkoLPTaAptU7YrhkG8YtauqYqa/view,2022-09-14,1be00a4b986afdf51107ff29e3218305fcf270e31ca2bfc11b5b730d095a52ea,84,3,0,exact_boarding_scope_reconciliation,"The 400-student Virginia-location packet contains one student each at St. Anne's-Belfield, The Madeira School, and Virginia Episcopal School; removing those boarding-school blocks gives 397. NMSC does not publish its school-to-selection-unit crosswalk, so the assignment is an evidence-backed inference.",grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510126000521,,,Renamed from Robert E. Lee HS (2020–21) | Renamed from Robert E. Lee HS (2020–21) | Renamed from Robert E. Lee HS (2020–21) | Seed note: Renamed from Robert E. Lee HS (2020-21).
lewis_high_school,Lewis High School,public,public_high_school,FCPS,Fairfax County Public Schools,FCPS Region 3,assigned,base_school_region,analytical_geography_not_observed_admissions_pathway,2024,Fall 2022,2022-23,0,verified_zero,true,fcps_2024_semifinalists,264 FCPS Students Named 2024 National Merit Semifinalists,https://www.fcps.edu/news/264-fcps-students-named-2024-national-merit-semifinalists,2023-09-13,3eb4c9eb50b4369dc0125e0b6a7ed7b889954460e07a9b32c86c6b4f24af287a,FCPS high schools,complete named FCPS list only,complete_source_zero_inference,402,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_035,,0.000000,calculated,true,compatible,false,false,rename,rename,false,true,false,5,5,0,0,0,1,2580,0.038760,complete_compatible_coverage,true,,not_sourced,,,,,467,source_backed_state_selection_unit_total,Guide to the National Merit Scholarship Program - 2024 Program,https://web.archive.org/web/20231024130754id_/https://www.nationalmerit.org/s/1758/images/gid2/editor_documents/guide_to_the_national_merit_scholarship_program.pdf,2023-10-24,be3dfdd3e8349eb73a12504a73613e3e68243a0a7cc7044e0789ba8e6abfa032,470,source_backed_location_total,Semifinalists in the 2024 National Merit Scholarship Program - Virginia list,https://web.archive.org/web/20230915001040if_/https%3A//litter.catbox.moe/5lujlt.pdf,2023-09-13,ed46b323666d6e2365a552b57526b80456a6cd2cbee990d748de3299a8e2a774,90,1,2,partial_scope_reconciliation,Removing the one Madeira boarding-school student from the 470-student Virginia-location packet explains one of the three students and the entire one-school difference; two students remain unidentified and must not be assigned to a school or selection unit.,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510126000521,,,Renamed from Robert E. Lee HS (2020–21) | Renamed from Robert E. Lee HS (2020–21) | Renamed from Robert E. Lee HS (2020–21) | Seed note: Renamed from Robert E. Lee HS (2020-21).
lewis_high_school,Lewis High School,public,public_high_school,FCPS,Fairfax County Public Schools,FCPS Region 3,assigned,base_school_region,analytical_geography_not_observed_admissions_pathway,2025,Fall 2023,2023-24,0,verified_zero,true,fcps_2025_semifinalists,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,3bd8166a9806cc11cef97772210b09161eb5f74a99eac7c22a718dc4b32d3902,FCPS high schools,complete named FCPS list only,complete_source_zero_inference,443,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_035,,0.000000,calculated,true,compatible,false,false,rename,rename,false,true,false,5,5,0,0,0,4,2747,0.145613,complete_compatible_coverage,true,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510126000521,,,Renamed from Robert E. Lee HS (2020–21) | Renamed from Robert E. Lee HS (2020–21) | Renamed from Robert E. Lee HS (2020–21) | Seed note: Renamed from Robert E. Lee HS (2020-21).
