school_id,school,class_year,grade11_school_year,grade11_enrollment,enrollment_status,enrollment_source_title,enrollment_source_url,enrollment_source_date,enrollment_source_hash,enrollment_source_sheet,enrollment_source_rows
brentsville_district_high_school,Brentsville District High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
charles_j_colgan_sr_high_school,Charles J. Colgan Sr. High School,2019,2017-18,486,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_016
charles_j_colgan_sr_high_school,Charles J. Colgan Sr. High School,2020,2018-19,672,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_016
charles_j_colgan_sr_high_school,Charles J. Colgan Sr. High School,2021,2019-20,712,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_016
charles_j_colgan_sr_high_school,Charles J. Colgan Sr. High School,2022,2020-21,692,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_016
charles_j_colgan_sr_high_school,Charles J. Colgan Sr. High School,2023,2021-22,690,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_016
charles_j_colgan_sr_high_school,Charles J. Colgan Sr. High School,2024,2022-23,762,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_016
charles_j_colgan_sr_high_school,Charles J. Colgan Sr. High School,2025,2023-24,684,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_016
charles_j_colgan_sr_high_school,Charles J. Colgan Sr. High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
forest_park_high_school,Forest Park High School,2019,2017-18,519,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_021
forest_park_high_school,Forest Park High School,2020,2018-19,517,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_021
forest_park_high_school,Forest Park High School,2021,2019-20,486,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_021
forest_park_high_school,Forest Park High School,2022,2020-21,566,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_021
forest_park_high_school,Forest Park High School,2023,2021-22,564,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_021
forest_park_high_school,Forest Park High School,2024,2022-23,504,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_021
forest_park_high_school,Forest Park High School,2025,2023-24,593,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_021
forest_park_high_school,Forest Park High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
freedom_high_school_woodbridge,Freedom High School (Woodbridge),2019,2017-18,,ambiguous_source_name,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_022;sheet6_row_023
freedom_high_school_woodbridge,Freedom High School (Woodbridge),2020,2018-19,,ambiguous_source_name,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_022;sheet6_row_023
freedom_high_school_woodbridge,Freedom High School (Woodbridge),2021,2019-20,,ambiguous_source_name,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_022;sheet6_row_023
freedom_high_school_woodbridge,Freedom High School (Woodbridge),2022,2020-21,,ambiguous_source_name,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_022;sheet6_row_023
freedom_high_school_woodbridge,Freedom High School (Woodbridge),2023,2021-22,,ambiguous_source_name,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_022;sheet6_row_023
freedom_high_school_woodbridge,Freedom High School (Woodbridge),2024,2022-23,,ambiguous_source_name,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_022;sheet6_row_023
freedom_high_school_woodbridge,Freedom High School (Woodbridge),2025,2023-24,,ambiguous_source_name,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_022;sheet6_row_023
freedom_high_school_woodbridge,Freedom High School (Woodbridge),2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
gar_field_high_school,Gar-Field High School,2019,2017-18,597,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_025
gar_field_high_school,Gar-Field High School,2020,2018-19,612,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_025
gar_field_high_school,Gar-Field High School,2021,2019-20,510,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_025
gar_field_high_school,Gar-Field High School,2022,2020-21,536,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_025
gar_field_high_school,Gar-Field High School,2023,2021-22,524,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_025
gar_field_high_school,Gar-Field High School,2024,2022-23,568,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_025
gar_field_high_school,Gar-Field High School,2025,2023-24,612,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_025
gar_field_high_school,Gar-Field High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
gainesville_high_school,Gainesville High School,2019,2017-18,,not_operating,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
gainesville_high_school,Gainesville High School,2020,2018-19,,not_operating,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
gainesville_high_school,Gainesville High School,2021,2019-20,,not_operating,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
gainesville_high_school,Gainesville High School,2022,2020-21,,not_operating,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
gainesville_high_school,Gainesville High School,2023,2021-22,224,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_024
gainesville_high_school,Gainesville High School,2024,2022-23,473,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_024
gainesville_high_school,Gainesville High School,2025,2023-24,679,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_024
gainesville_high_school,Gainesville High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
c_d_hylton_high_school,C.D. Hylton High School,2019,2017-18,527,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_013
c_d_hylton_high_school,C.D. Hylton High School,2020,2018-19,540,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_013
c_d_hylton_high_school,C.D. Hylton High School,2021,2019-20,541,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_013
c_d_hylton_high_school,C.D. Hylton High School,2022,2020-21,545,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_013
c_d_hylton_high_school,C.D. Hylton High School,2023,2021-22,523,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_013
c_d_hylton_high_school,C.D. Hylton High School,2024,2022-23,501,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_013
c_d_hylton_high_school,C.D. Hylton High School,2025,2023-24,418,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_013
c_d_hylton_high_school,C.D. Hylton High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
osbourn_park_high_school,Osbourn Park High School,2019,2017-18,492,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_045
osbourn_park_high_school,Osbourn Park High School,2020,2018-19,565,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_045
osbourn_park_high_school,Osbourn Park High School,2021,2019-20,585,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_045
osbourn_park_high_school,Osbourn Park High School,2022,2020-21,653,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_045
osbourn_park_high_school,Osbourn Park High School,2023,2021-22,651,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_045
osbourn_park_high_school,Osbourn Park High School,2024,2022-23,676,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_045
osbourn_park_high_school,Osbourn Park High School,2025,2023-24,684,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_045
osbourn_park_high_school,Osbourn Park High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
patriot_high_school,Patriot High School,2019,2017-18,679,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_047
patriot_high_school,Patriot High School,2020,2018-19,650,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_047
patriot_high_school,Patriot High School,2021,2019-20,629,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_047
patriot_high_school,Patriot High School,2022,2020-21,718,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_047
patriot_high_school,Patriot High School,2023,2021-22,617,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_047
patriot_high_school,Patriot High School,2024,2022-23,507,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_047
patriot_high_school,Patriot High School,2025,2023-24,494,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_047
patriot_high_school,Patriot High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
potomac_high_school,Potomac High School,2019,2017-18,492,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_049
potomac_high_school,Potomac High School,2020,2018-19,486,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_049
potomac_high_school,Potomac High School,2021,2019-20,475,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_049
potomac_high_school,Potomac High School,2022,2020-21,461,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_049
potomac_high_school,Potomac High School,2023,2021-22,422,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_049
potomac_high_school,Potomac High School,2024,2022-23,465,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_049
potomac_high_school,Potomac High School,2025,2023-24,489,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_049
potomac_high_school,Potomac High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
unity_reed_high_school,Unity Reed High School,2019,2017-18,625,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_058
unity_reed_high_school,Unity Reed High School,2020,2018-19,643,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_058
unity_reed_high_school,Unity Reed High School,2021,2019-20,592,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_058
unity_reed_high_school,Unity Reed High School,2022,2020-21,597,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_058
unity_reed_high_school,Unity Reed High School,2023,2021-22,578,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_058
unity_reed_high_school,Unity Reed High School,2024,2022-23,452,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_058
unity_reed_high_school,Unity Reed High School,2025,2023-24,493,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_058
unity_reed_high_school,Unity Reed High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
woodbridge_senior_high_school,Woodbridge Senior High School,2019,2017-18,622,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_064
woodbridge_senior_high_school,Woodbridge Senior High School,2020,2018-19,645,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_064
woodbridge_senior_high_school,Woodbridge Senior High School,2021,2019-20,656,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_064
woodbridge_senior_high_school,Woodbridge Senior High School,2022,2020-21,714,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_064
woodbridge_senior_high_school,Woodbridge Senior High School,2023,2021-22,591,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_064
woodbridge_senior_high_school,Woodbridge Senior High School,2024,2022-23,672,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_064
woodbridge_senior_high_school,Woodbridge Senior High School,2025,2023-24,696,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_064
woodbridge_senior_high_school,Woodbridge Senior High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
herndon_high_school,Herndon High School,2019,2017-18,682,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_029
herndon_high_school,Herndon High School,2020,2018-19,671,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_029
herndon_high_school,Herndon High School,2021,2019-20,583,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_029
herndon_high_school,Herndon High School,2022,2020-21,600,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_029
herndon_high_school,Herndon High School,2023,2021-22,605,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_029
herndon_high_school,Herndon High School,2024,2022-23,533,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_029
herndon_high_school,Herndon High School,2025,2023-24,654,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_029
herndon_high_school,Herndon High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
