school_id,school,sector,tj_pathway,division,district_name,class_year,grade11_school_year,grade11_enrollment,enrollment_status,enrollment_source_title,enrollment_source_url,enrollment_source_date,enrollment_source_hash,enrollment_source_file,enrollment_source_rows,enrollment_source_variable,nces_school_id,pss_ppin,pss_imputation_flag,notes
herndon_high_school,Herndon High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2024,2022-23,533,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_029,,510126000495,,,
herndon_high_school,Herndon High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2025,2023-24,654,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_029,,510126000495,,,
herndon_high_school,Herndon High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2026,2024-25,566,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10237939,GRADE=11 total STUDENT_COUNT,510126000495,,,
langley_high_school,Langley High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2019,2017-18,475,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_034,,510126000517,,,
langley_high_school,Langley High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2020,2018-19,482,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_034,,510126000517,,,
langley_high_school,Langley High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2021,2019-20,531,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_034,,510126000517,,,
langley_high_school,Langley High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2022,2020-21,483,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_034,,510126000517,,,
langley_high_school,Langley High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2023,2021-22,521,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_034,,510126000517,,,
langley_high_school,Langley High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2024,2022-23,515,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_034,,510126000517,,,
langley_high_school,Langley High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2025,2023-24,538,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_034,,510126000517,,,
langley_high_school,Langley High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2026,2024-25,533,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10240188,GRADE=11 total STUDENT_COUNT,510126000517,,,
madison_high_school,Madison High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2019,2017-18,564,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_039,,510126000532,,,Renamed from James Madison High School
madison_high_school,Madison High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2020,2018-19,548,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_039,,510126000532,,,Renamed from James Madison High School
madison_high_school,Madison High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2021,2019-20,552,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_039,,510126000532,,,Renamed from James Madison High School
madison_high_school,Madison High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2022,2020-21,572,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_039,,510126000532,,,Renamed from James Madison High School
madison_high_school,Madison High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2023,2021-22,594,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_039,,510126000532,,,Renamed from James Madison High School
madison_high_school,Madison High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2024,2022-23,525,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_039,,510126000532,,,Renamed from James Madison High School
madison_high_school,Madison High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2025,2023-24,536,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_039,,510126000532,,,Renamed from James Madison High School
madison_high_school,Madison High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2026,2024-25,507,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10241389,GRADE=11 total STUDENT_COUNT,510126000532,,,Renamed from James Madison High School
oakton_high_school,Oakton High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2019,2017-18,687,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_044,,510126000550,,,
oakton_high_school,Oakton High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2020,2018-19,662,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_044,,510126000550,,,
oakton_high_school,Oakton High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2021,2019-20,727,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_044,,510126000550,,,
oakton_high_school,Oakton High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2022,2020-21,666,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_044,,510126000550,,,
oakton_high_school,Oakton High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2023,2021-22,674,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_044,,510126000550,,,
oakton_high_school,Oakton High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2024,2022-23,690,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_044,,510126000550,,,
oakton_high_school,Oakton High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2025,2023-24,623,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_044,,510126000550,,,
oakton_high_school,Oakton High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2026,2024-25,712,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10243028,GRADE=11 total STUDENT_COUNT,510126000550,,,
south_lakes_high_school,South Lakes High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2019,2017-18,646,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_054,,510126000566,,,
south_lakes_high_school,South Lakes High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2020,2018-19,625,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_054,,510126000566,,,
south_lakes_high_school,South Lakes High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2021,2019-20,634,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_054,,510126000566,,,
south_lakes_high_school,South Lakes High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2022,2020-21,626,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_054,,510126000566,,,
south_lakes_high_school,South Lakes High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2023,2021-22,637,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_054,,510126000566,,,
south_lakes_high_school,South Lakes High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2024,2022-23,622,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_054,,510126000566,,,
south_lakes_high_school,South Lakes High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2025,2023-24,612,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_054,,510126000566,,,
south_lakes_high_school,South Lakes High School,public,FCPS Region 1,FCPS,Fairfax County Public Schools,2026,2024-25,591,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10244731,GRADE=11 total STUDENT_COUNT,510126000566,,,
annandale_high_school,Annandale High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2019,2017-18,596,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_008,,510126000423,,,
annandale_high_school,Annandale High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2020,2018-19,541,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_008,,510126000423,,,
annandale_high_school,Annandale High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2021,2019-20,568,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_008,,510126000423,,,
annandale_high_school,Annandale High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2022,2020-21,601,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_008,,510126000423,,,
annandale_high_school,Annandale High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2023,2021-22,511,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_008,,510126000423,,,
annandale_high_school,Annandale High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2024,2022-23,562,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_008,,510126000423,,,
annandale_high_school,Annandale High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2025,2023-24,569,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_008,,510126000423,,,
annandale_high_school,Annandale High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2026,2024-25,514,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10231108,GRADE=11 total STUDENT_COUNT,510126000423,,,
falls_church_high_school,Falls Church High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2019,2017-18,606,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_020,,510126000468,,,
falls_church_high_school,Falls Church High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2020,2018-19,588,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_020,,510126000468,,,
falls_church_high_school,Falls Church High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2021,2019-20,551,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_020,,510126000468,,,
falls_church_high_school,Falls Church High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2022,2020-21,487,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_020,,510126000468,,,
falls_church_high_school,Falls Church High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2023,2021-22,509,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_020,,510126000468,,,
falls_church_high_school,Falls Church High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2024,2022-23,543,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_020,,510126000468,,,
falls_church_high_school,Falls Church High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2025,2023-24,620,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_020,,510126000468,,,
falls_church_high_school,Falls Church High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2026,2024-25,574,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10234661,GRADE=11 total STUDENT_COUNT,510126000468,,,
justice_high_school,Justice High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2019,2017-18,582,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_032,,510126000505,,,
justice_high_school,Justice High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2020,2018-19,614,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_032,,510126000505,,,
justice_high_school,Justice High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2021,2019-20,589,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_032,,510126000505,,,
justice_high_school,Justice High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2022,2020-21,563,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_032,,510126000505,,,
justice_high_school,Justice High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2023,2021-22,543,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_032,,510126000505,,,
justice_high_school,Justice High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2024,2022-23,582,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_032,,510126000505,,,
justice_high_school,Justice High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2025,2023-24,607,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_032,,510126000505,,,
justice_high_school,Justice High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2026,2024-25,625,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10238862,GRADE=11 total STUDENT_COUNT,510126000505,,,
mclean_high_school,McLean High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2019,2017-18,547,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_041,,510126000538,,,
mclean_high_school,McLean High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2020,2018-19,555,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_041,,510126000538,,,
mclean_high_school,McLean High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2021,2019-20,582,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_041,,510126000538,,,
mclean_high_school,McLean High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2022,2020-21,560,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_041,,510126000538,,,
mclean_high_school,McLean High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2023,2021-22,602,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_041,,510126000538,,,
mclean_high_school,McLean High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2024,2022-23,583,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_041,,510126000538,,,
mclean_high_school,McLean High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2025,2023-24,626,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_041,,510126000538,,,
mclean_high_school,McLean High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2026,2024-25,637,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10241849,GRADE=11 total STUDENT_COUNT,510126000538,,,
marshall_high_school,Marshall High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2019,2017-18,636,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_040,,510126000535,,,Placed in Region 2 per 2020 plan
marshall_high_school,Marshall High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2020,2018-19,569,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_040,,510126000535,,,Placed in Region 2 per 2020 plan
marshall_high_school,Marshall High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2021,2019-20,577,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_040,,510126000535,,,Placed in Region 2 per 2020 plan
marshall_high_school,Marshall High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2022,2020-21,519,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_040,,510126000535,,,Placed in Region 2 per 2020 plan
marshall_high_school,Marshall High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2023,2021-22,508,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_040,,510126000535,,,Placed in Region 2 per 2020 plan
marshall_high_school,Marshall High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2024,2022-23,516,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_040,,510126000535,,,Placed in Region 2 per 2020 plan
marshall_high_school,Marshall High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2025,2023-24,557,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_040,,510126000535,,,Placed in Region 2 per 2020 plan
marshall_high_school,Marshall High School,public,FCPS Region 2,FCPS,Fairfax County Public Schools,2026,2024-25,567,reported,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10241619,GRADE=11 total STUDENT_COUNT,510126000535,,,Placed in Region 2 per 2020 plan
edison_high_school,Edison High School,public,FCPS Region 3,FCPS,Fairfax County Public Schools,2019,2017-18,538,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_018,,510126000461,,,
