class_year,division,school_id,school,sector,issue_type,nmsf_status,nmsf_count,source_id,source_title,source_url,source_date,source_hash,notes
2025,,,Homeschool/Online School,,excluded_nonroster_school,not_applicable,1,patch_mclean_2025_semifinalists,Seniors At McLean Schools Named National Merit Semifinalists,https://patch.com/virginia/mclean/seniors-mclean-schools-named-national-merit-semifinalists,2024-09-11,11918419bf2dbc43089bb28eddffc6c7c03f45696f0693e9588896915eb91ea2,excluded from panel because homeschool and online school is not a separate roster analytical unit
2025,,,Homeschool/Online School,,excluded_nonroster_school,not_applicable,1,patch_vienna_2025_semifinalists,Seniors At Vienna Schools Named National Merit Scholarship Semifinalists,https://patch.com/virginia/vienna/seniors-vienna-schools-named-national-merit-semifinalists,2024-09-11,a79eba45825e5fafd6b3b51d0924b034c9988912990c73bcfc18f4ba44b80181,excluded from panel because homeschool and online school is not a separate roster analytical unit
2025,,,Homeschool/Online School,,excluded_nonroster_school,not_applicable,1,patch_vienna_2025_semifinalists,Seniors At Vienna Schools Named National Merit Scholarship Semifinalists,https://patch.com/virginia/vienna/seniors-vienna-schools-named-national-merit-semifinalists,2024-09-11,a79eba45825e5fafd6b3b51d0924b034c9988912990c73bcfc18f4ba44b80181,excluded from panel because homeschool and online school is not a separate roster analytical unit
2025,APS,,Thomas Jefferson High School for Science and Technology,,excluded_tjhsst_resident_subset,not_applicable,7,aps_2025_semifinalists,22 Seniors Named National Merit Scholarship Semifinalists,https://www.apsva.us/post/22-seniors-named-national-merit-scholarship-semifinalists/,2024-09-12,3a0e137a66860cbc8a8266d9a6780ea91c0a9356b597af52af2e080bea6f0a59,excluded from panel because TJHSST is maintained as one school row from the FCPS/TJHSST release
2025,Falls Church City,meridian_high_school,Meridian High School,public,missing_school_year_source,missing_source,,,,,,,"Collect an official district release, NMSC Virginia list, or school release; do not infer zero."
2025,LCPS,,LCPS unattributed semifinalist total,,source_incomplete_unattributed_total,not_applicable,57,lcps_2025_semifinalists,57 LCPS Students Named National Merit Scholarship Semifinalists,https://www.lcps.org/o/lcps/article/1786023,2024-09-26,bdfe4856bc2c9d6c75def4551571cb910270556d5bff5a0014043306e7247d63,Official LCPS release lists 57 student names but not school affiliations; retained for total reconciliation only and not imported as school observations.
2025,PWCS,,Thomas Jefferson High School for Science and Technology,,excluded_tjhsst_former_pwcs_student,not_applicable,1,pwcs_2025_semifinalists,Six Prince William County Public Schools students named 2025 National Merit Scholarship Semifinalists,https://www.pwcs.edu/news/2024/09/six_pwcs_students_named_2025_national_merit_semifinalists,2024-09-12,d449c049f6ebf656fc96a134519f85beabb72a6c66ce5afba580af8e4fcde89d,excluded from panel because TJHSST is maintained as one school row from the FCPS/TJHSST release
2026,,,Battlefield High School,,excluded_duplicate_public_school_count,not_applicable,2,patch_manassas_2026_semifinalists,"National Merit Scholarship Semifinalists From PW County, Manassas Named For 2026",https://patch.com/virginia/manassas/national-merit-scholarship-semifinalists-pw-county-manassas-named-2026,2025-09-11,bbc9611a3fd920cea9f3c1fe19785fc13b3ce6db5f2064a17f2a6e5a38cc4069,excluded from this source import because official PWCS source already provides the rostered public-school count
2026,,,Briar Woods High School,,excluded_duplicate_public_school_count,not_applicable,8,patch_ashburn_2026_semifinalists,National Merit Scholarship Semifinalists From Loudoun County Named For 2026,https://patch.com/virginia/ashburn/national-merit-scholarship-semifinalists-loudoun-county-named-2026,2025-09-10,2b5e71dd3f3b98b405071b0d512e1e5aee1b62fc3c4ec26a046cbfbb959338d6,excluded from this source import because official LCPS source already provides the rostered public-school count
2026,,,Broad Run High School,,excluded_duplicate_public_school_count,not_applicable,3,patch_ashburn_2026_semifinalists,National Merit Scholarship Semifinalists From Loudoun County Named For 2026,https://patch.com/virginia/ashburn/national-merit-scholarship-semifinalists-loudoun-county-named-2026,2025-09-10,2b5e71dd3f3b98b405071b0d512e1e5aee1b62fc3c4ec26a046cbfbb959338d6,excluded from this source import because official LCPS source already provides the rostered public-school count
2026,,,C.D. Hylton High School,,excluded_duplicate_public_school_count,not_applicable,1,patch_manassas_2026_semifinalists,"National Merit Scholarship Semifinalists From PW County, Manassas Named For 2026",https://patch.com/virginia/manassas/national-merit-scholarship-semifinalists-pw-county-manassas-named-2026,2025-09-11,bbc9611a3fd920cea9f3c1fe19785fc13b3ce6db5f2064a17f2a6e5a38cc4069,excluded from this source import because official PWCS source already provides the rostered public-school count
2026,,,Carter G. Woodson High School,,excluded_duplicate_public_school_count,not_applicable,8,patch_fairfax_city_2026_semifinalists,15 Fairfax Seniors Named 2026 National Merit Scholarship Semifinalists,https://patch.com/virginia/fairfaxcity/15-fairfax-seniors-named-2026-national-merit-scholarship-semifinalists,2025-09-10,604d4361b86f0008f46c360082837f265d84a565884a787a423eb0bf18a1807f,excluded from this source import because official FCPS source already provides the rostered public-school count
2026,,,Charles Colgan High School,,excluded_duplicate_public_school_count,not_applicable,1,patch_manassas_2026_semifinalists,"National Merit Scholarship Semifinalists From PW County, Manassas Named For 2026",https://patch.com/virginia/manassas/national-merit-scholarship-semifinalists-pw-county-manassas-named-2026,2025-09-11,bbc9611a3fd920cea9f3c1fe19785fc13b3ce6db5f2064a17f2a6e5a38cc4069,excluded from this source import because official PWCS source already provides the rostered public-school count
2026,,,Dominion High School,,excluded_duplicate_public_school_count,not_applicable,3,patch_ashburn_2026_semifinalists,National Merit Scholarship Semifinalists From Loudoun County Named For 2026,https://patch.com/virginia/ashburn/national-merit-scholarship-semifinalists-loudoun-county-named-2026,2025-09-10,2b5e71dd3f3b98b405071b0d512e1e5aee1b62fc3c4ec26a046cbfbb959338d6,excluded from this source import because official LCPS source already provides the rostered public-school count
2026,,,Fairfax High School,,excluded_duplicate_public_school_count,not_applicable,5,patch_fairfax_city_2026_semifinalists,15 Fairfax Seniors Named 2026 National Merit Scholarship Semifinalists,https://patch.com/virginia/fairfaxcity/15-fairfax-seniors-named-2026-national-merit-scholarship-semifinalists,2025-09-10,604d4361b86f0008f46c360082837f265d84a565884a787a423eb0bf18a1807f,excluded from this source import because official FCPS source already provides the rostered public-school count
2026,,,Freedom High School,,excluded_duplicate_public_school_count,not_applicable,7,patch_ashburn_2026_semifinalists,National Merit Scholarship Semifinalists From Loudoun County Named For 2026,https://patch.com/virginia/ashburn/national-merit-scholarship-semifinalists-loudoun-county-named-2026,2025-09-10,2b5e71dd3f3b98b405071b0d512e1e5aee1b62fc3c4ec26a046cbfbb959338d6,excluded from this source import because official LCPS source already provides the rostered public-school count
2026,,,Gainesville High School,,excluded_duplicate_public_school_count,not_applicable,1,patch_manassas_2026_semifinalists,"National Merit Scholarship Semifinalists From PW County, Manassas Named For 2026",https://patch.com/virginia/manassas/national-merit-scholarship-semifinalists-pw-county-manassas-named-2026,2025-09-11,bbc9611a3fd920cea9f3c1fe19785fc13b3ce6db5f2064a17f2a6e5a38cc4069,excluded from this source import because official PWCS source already provides the rostered public-school count
2026,,,Heritage High School,,excluded_duplicate_public_school_count,not_applicable,1,patch_ashburn_2026_semifinalists,National Merit Scholarship Semifinalists From Loudoun County Named For 2026,https://patch.com/virginia/ashburn/national-merit-scholarship-semifinalists-loudoun-county-named-2026,2025-09-10,2b5e71dd3f3b98b405071b0d512e1e5aee1b62fc3c4ec26a046cbfbb959338d6,excluded from this source import because official LCPS source already provides the rostered public-school count
2026,,,Independence High School,,excluded_duplicate_public_school_count,not_applicable,8,patch_ashburn_2026_semifinalists,National Merit Scholarship Semifinalists From Loudoun County Named For 2026,https://patch.com/virginia/ashburn/national-merit-scholarship-semifinalists-loudoun-county-named-2026,2025-09-10,2b5e71dd3f3b98b405071b0d512e1e5aee1b62fc3c4ec26a046cbfbb959338d6,excluded from this source import because official LCPS source already provides the rostered public-school count
2026,,,James Madison High School,,excluded_duplicate_public_school_count,not_applicable,8,patch_vienna_2026_semifinalists,"38 Vienna, Oakton Seniors Named National Merit Scholarship Semifinalists For 2026",https://patch.com/virginia/vienna/national-merit-scholarship-semifinalists-vienna-oakton-named-2026,2025-09-10,66bd7c986bcfe8f34fe13d5208941fd71d5f308eada80b39917bd78d90299276,excluded from this source import because official FCPS source already provides the rostered public-school count
2026,,,John Champe High School,,excluded_duplicate_public_school_count,not_applicable,3,patch_ashburn_2026_semifinalists,National Merit Scholarship Semifinalists From Loudoun County Named For 2026,https://patch.com/virginia/ashburn/national-merit-scholarship-semifinalists-loudoun-county-named-2026,2025-09-10,2b5e71dd3f3b98b405071b0d512e1e5aee1b62fc3c4ec26a046cbfbb959338d6,excluded from this source import because official LCPS source already provides the rostered public-school count
2026,,,Langley High School,,excluded_duplicate_public_school_count,not_applicable,23,patch_mclean_2026_semifinalists,66 McLean Seniors Named 2026 National Merit Scholarship Semifinalists,https://patch.com/virginia/mclean/66-mclean-seniors-named-2026-national-merit-scholarship-semifinalists,2025-09-10,85170d8dcbb4fbcaf7b82d2ba4c52d826aa3505a80dc795522057aab77b6921d,excluded from this source import because official FCPS source already provides the rostered public-school count
2026,,,Lightridge High School,,excluded_duplicate_public_school_count,not_applicable,5,patch_ashburn_2026_semifinalists,National Merit Scholarship Semifinalists From Loudoun County Named For 2026,https://patch.com/virginia/ashburn/national-merit-scholarship-semifinalists-loudoun-county-named-2026,2025-09-10,2b5e71dd3f3b98b405071b0d512e1e5aee1b62fc3c4ec26a046cbfbb959338d6,excluded from this source import because official LCPS source already provides the rostered public-school count
2026,,,Marshall High School,,excluded_duplicate_public_school_count,not_applicable,15,patch_vienna_2026_semifinalists,"38 Vienna, Oakton Seniors Named National Merit Scholarship Semifinalists For 2026",https://patch.com/virginia/vienna/national-merit-scholarship-semifinalists-vienna-oakton-named-2026,2025-09-10,66bd7c986bcfe8f34fe13d5208941fd71d5f308eada80b39917bd78d90299276,excluded from this source import because official FCPS source already provides the rostered public-school count
2026,,,McLean High School,,excluded_duplicate_public_school_count,not_applicable,20,patch_mclean_2026_semifinalists,66 McLean Seniors Named 2026 National Merit Scholarship Semifinalists,https://patch.com/virginia/mclean/66-mclean-seniors-named-2026-national-merit-scholarship-semifinalists,2025-09-10,85170d8dcbb4fbcaf7b82d2ba4c52d826aa3505a80dc795522057aab77b6921d,excluded from this source import because official FCPS source already provides the rostered public-school count
2026,,,Oakton High School,,excluded_duplicate_public_school_count,not_applicable,25,patch_vienna_2026_semifinalists,"38 Vienna, Oakton Seniors Named National Merit Scholarship Semifinalists For 2026",https://patch.com/virginia/vienna/national-merit-scholarship-semifinalists-vienna-oakton-named-2026,2025-09-10,66bd7c986bcfe8f34fe13d5208941fd71d5f308eada80b39917bd78d90299276,excluded from this source import because official FCPS source already provides the rostered public-school count
2026,,,Patriot High School,,excluded_duplicate_public_school_count,not_applicable,1,patch_manassas_2026_semifinalists,"National Merit Scholarship Semifinalists From PW County, Manassas Named For 2026",https://patch.com/virginia/manassas/national-merit-scholarship-semifinalists-pw-county-manassas-named-2026,2025-09-11,bbc9611a3fd920cea9f3c1fe19785fc13b3ce6db5f2064a17f2a6e5a38cc4069,excluded from this source import because official PWCS source already provides the rostered public-school count
2026,,,Potomac Falls High School,,excluded_duplicate_public_school_count,not_applicable,1,patch_ashburn_2026_semifinalists,National Merit Scholarship Semifinalists From Loudoun County Named For 2026,https://patch.com/virginia/ashburn/national-merit-scholarship-semifinalists-loudoun-county-named-2026,2025-09-10,2b5e71dd3f3b98b405071b0d512e1e5aee1b62fc3c4ec26a046cbfbb959338d6,excluded from this source import because official LCPS source already provides the rostered public-school count
2026,,,Riverside High School,,excluded_duplicate_public_school_count,not_applicable,5,patch_ashburn_2026_semifinalists,National Merit Scholarship Semifinalists From Loudoun County Named For 2026,https://patch.com/virginia/ashburn/national-merit-scholarship-semifinalists-loudoun-county-named-2026,2025-09-10,2b5e71dd3f3b98b405071b0d512e1e5aee1b62fc3c4ec26a046cbfbb959338d6,excluded from this source import because official LCPS source already provides the rostered public-school count
2026,,,Rock Ridge High School,,excluded_duplicate_public_school_count,not_applicable,7,patch_ashburn_2026_semifinalists,National Merit Scholarship Semifinalists From Loudoun County Named For 2026,https://patch.com/virginia/ashburn/national-merit-scholarship-semifinalists-loudoun-county-named-2026,2025-09-10,2b5e71dd3f3b98b405071b0d512e1e5aee1b62fc3c4ec26a046cbfbb959338d6,excluded from this source import because official LCPS source already provides the rostered public-school count
2026,,,Stone Bridge High School,,excluded_duplicate_public_school_count,not_applicable,4,patch_ashburn_2026_semifinalists,National Merit Scholarship Semifinalists From Loudoun County Named For 2026,https://patch.com/virginia/ashburn/national-merit-scholarship-semifinalists-loudoun-county-named-2026,2025-09-10,2b5e71dd3f3b98b405071b0d512e1e5aee1b62fc3c4ec26a046cbfbb959338d6,excluded from this source import because official LCPS source already provides the rostered public-school count
2026,,,The H. B. Woodlawn Program,,excluded_duplicate_public_school_count,not_applicable,6,patch_arlington_2026_semifinalists,22 Arlington Seniors Named 2026 National Merit Scholarship Semifinalists,https://patch.com/virginia/arlington-va/22-arlington-seniors-named-2026-national-merit-scholarship-semifinalists,2025-09-10,4c8c6d0a43cebd802dc160e5705096c1889cb8c16886a30d497a9157fde34056,excluded from this source import because official APS source already provides the rostered public-school count
2026,,,Washington-Liberty High School,,excluded_duplicate_public_school_count,not_applicable,9,patch_arlington_2026_semifinalists,22 Arlington Seniors Named 2026 National Merit Scholarship Semifinalists,https://patch.com/virginia/arlington-va/22-arlington-seniors-named-2026-national-merit-scholarship-semifinalists,2025-09-10,4c8c6d0a43cebd802dc160e5705096c1889cb8c16886a30d497a9157fde34056,excluded from this source import because official APS source already provides the rostered public-school count
2026,,,Woodgrove High School,,excluded_duplicate_public_school_count,not_applicable,2,patch_ashburn_2026_semifinalists,National Merit Scholarship Semifinalists From Loudoun County Named For 2026,https://patch.com/virginia/ashburn/national-merit-scholarship-semifinalists-loudoun-county-named-2026,2025-09-10,2b5e71dd3f3b98b405071b0d512e1e5aee1b62fc3c4ec26a046cbfbb959338d6,excluded from this source import because official LCPS source already provides the rostered public-school count
2026,,,Yorktown High School,,excluded_duplicate_public_school_count,not_applicable,5,patch_arlington_2026_semifinalists,22 Arlington Seniors Named 2026 National Merit Scholarship Semifinalists,https://patch.com/virginia/arlington-va/22-arlington-seniors-named-2026-national-merit-scholarship-semifinalists,2025-09-10,4c8c6d0a43cebd802dc160e5705096c1889cb8c16886a30d497a9157fde34056,excluded from this source import because official APS source already provides the rostered public-school count
2026,,,Arlington Career Center,,excluded_nonroster_school,not_applicable,1,patch_arlington_2026_semifinalists,22 Arlington Seniors Named 2026 National Merit Scholarship Semifinalists,https://patch.com/virginia/arlington-va/22-arlington-seniors-named-2026-national-merit-scholarship-semifinalists,2025-09-10,4c8c6d0a43cebd802dc160e5705096c1889cb8c16886a30d497a9157fde34056,excluded from panel because Arlington Career Center is not a separate roster analytical unit
2026,,,Homeschool/Online School,,excluded_nonroster_school,not_applicable,1,patch_ashburn_2026_semifinalists,National Merit Scholarship Semifinalists From Loudoun County Named For 2026,https://patch.com/virginia/ashburn/national-merit-scholarship-semifinalists-loudoun-county-named-2026,2025-09-10,2b5e71dd3f3b98b405071b0d512e1e5aee1b62fc3c4ec26a046cbfbb959338d6,excluded because homeschool/online row is not a school-level analytical roster row
2026,,,Osbourn High School,,excluded_nonroster_school,not_applicable,1,patch_manassas_2026_semifinalists,"National Merit Scholarship Semifinalists From PW County, Manassas Named For 2026",https://patch.com/virginia/manassas/national-merit-scholarship-semifinalists-pw-county-manassas-named-2026,2025-09-11,bbc9611a3fd920cea9f3c1fe19785fc13b3ce6db5f2064a17f2a6e5a38cc4069,excluded because Manassas City high school is not in the analytical roster
2026,APS,,Arlington Tech,,excluded_nonroster_school,not_applicable,1,aps_2026_semifinalists,30 Seniors Named National Merit Scholarship Semifinalists,https://www.apsva.us/post/29-seniors-named-national-merit-scholarship-semifinalists/,2025-09-11,4def00f7243f66ead12ee99ab53ed621bfe13cb61c976ebe4e069e78ff631006,excluded from panel because Arlington Tech is not a separate roster analytical unit
2026,APS,,Thomas Jefferson High School for Science and Technology,,excluded_tjhsst_resident_subset,not_applicable,9,aps_2026_semifinalists,30 Seniors Named National Merit Scholarship Semifinalists,https://www.apsva.us/post/29-seniors-named-national-merit-scholarship-semifinalists/,2025-09-11,4def00f7243f66ead12ee99ab53ed621bfe13cb61c976ebe4e069e78ff631006,excluded from panel because TJHSST is maintained as one school row from the FCPS/TJHSST release
2026,LCPS,,Thomas Jefferson High School for Science and Technology,,excluded_tjhsst_resident_subset,not_applicable,12,lcps_2026_semifinalists,Sixty-nine LCPS Students Named 2026 National Merit Semifinalists,https://www.lcps.org/o/lcps/article/2436621,2025-09-22,b7d76805097061b66c8d3812ec38d0029671b1eb68ed0a773ea0807cea290259,excluded from panel because TJHSST is maintained as one school row from the FCPS/TJHSST release
